FightID,Date,Country,Fighter_Name,DOB,Stance,Weight,Result,Method
5978,10/04/2016,Croatia,Derrick Lewis,7/02/1985,Orthodox,260,Win,KO/TKO
5980,10/04/2016,Croatia,Curtis Blaydes,18/02/1991,Orthodox,265,Loss,KO/TKO
5980,10/04/2016,Croatia,Francis Ngannou,5/09/1986,Orthodox,250,Win,KO/TKO
5994,10/04/2016,Croatia,Marcin Tybura,9/11/1985,Orthodox,249,Loss,DEC
5994,10/04/2016,Croatia,Tim Johnson,13/03/1985,Southpaw,265,Win,DEC
5977,10/04/2016,Croatia,Jan Blachowicz,24/02/1983,Orthodox,205,Win,DEC
5977,10/04/2016,Croatia,Igor Pokrajac,2/01/1979,Orthodox,205,Loss,DEC
6029,10/04/2016,Croatia,Cristina Stanciu,29/03/1994,Orthodox,115,Loss,DEC
6029,10/04/2016,Croatia,Maryna Moroz,8/09/1991,Orthodox,115,Win,DEC
6027,10/04/2016,Croatia,Zak Cummings,2/08/1984,Southpaw,170,Win,DEC
6027,10/04/2016,Croatia,Nicolas Dalby,16/11/1984,Orthodox,170,Loss,DEC
6030,10/04/2016,Croatia,Alejandro Perez,2/09/1989,,135,Win,SUB
6030,10/04/2016,Croatia,Ian Entwistle,19/11/1986,Orthodox,135,Loss,SUB
6028,10/04/2016,Croatia,Damir Hadzovic,8/08/1986,Orthodox,155,Loss,KO/TKO
6028,10/04/2016,Croatia,Mairbek Taisumov,8/08/1988,Orthodox,155,Win,KO/TKO
6031,10/04/2016,Croatia,Damian Stasiak,20/02/1990,Orthodox,135,Win,SUB
6031,10/04/2016,Croatia,Filip Pejic,21/07/1992,Orthodox,135,Loss,SUB
6032,10/04/2016,Croatia,Lucas Martins,11/11/1988,Southpaw,145,Win,DEC
6032,10/04/2016,Croatia,Rob Whiteford,12/04/1983,Southpaw,145,Loss,DEC
6033,10/04/2016,Croatia,Cyril Asker,24/12/1985,Orthodox,247,Loss,KO/TKO
6033,10/04/2016,Croatia,Jared Cannonier,16/03/1984,Switch,240,Win,KO/TKO
5995,10/04/2016,Croatia,Bojan Velickovic,18/12/1988,Southpaw,185,Win,DEC
5995,10/04/2016,Croatia,Alessio Di Chirico,12/12/1989,Orthodox,185,Loss,DEC
6034,14/05/2016,Brazil,Stipe Miocic,19/08/1982,Orthodox,240,Win,KO/TKO
6034,14/05/2016,Brazil,Fabricio Werdum,30/07/1977,Orthodox,231,Loss,KO/TKO
5981,14/05/2016,Brazil,Vitor Belfort,1/04/1977,Southpaw,185,Loss,KO/TKO
5981,14/05/2016,Brazil,Jacare Souza,7/12/1979,Orthodox,185,Win,KO/TKO
6070,14/05/2016,Brazil,Leslie Smith,17/08/1982,Orthodox,140,Loss,KO/TKO
6070,14/05/2016,Brazil,Cris Cyborg,9/07/1985,Orthodox,140,Win,KO/TKO
6049,14/05/2016,Brazil,Corey Anderson,22/09/1989,,205,Loss,DEC
6049,14/05/2016,Brazil,Mauricio Rua,25/11/1981,Orthodox,205,Win,DEC
6008,14/05/2016,Brazil,Bryan Barberena,3/05/1989,Southpaw,170,Win,DEC
6008,14/05/2016,Brazil,Warlley Alves,4/01/1991,Orthodox,170,Loss,DEC
5982,14/05/2016,Brazil,Matt Brown,10/01/1981,Orthodox,170,Loss,SUB
5982,14/05/2016,Brazil,Demian Maia,6/11/1977,Southpaw,170,Win,SUB
6042,14/05/2016,Brazil,Nate Marquardt,20/04/1979,Orthodox,185,Loss,KO/TKO
6042,14/05/2016,Brazil,Thiago Santos,7/01/1984,Orthodox,185,Win,KO/TKO
6041,14/05/2016,Brazil,Yancy Medeiros,7/09/1987,Orthodox,155,Loss,DEC
6041,14/05/2016,Brazil,Francisco Trinaldo,24/08/1978,Southpaw,155,Win,DEC
6066,14/05/2016,Brazil,Rob Font,25/06/1987,Orthodox,135,Loss,DEC
6066,14/05/2016,Brazil,John Lineker,12/06/1990,Orthodox,135,Win,DEC
6009,14/05/2016,Brazil,Patrick Cummins,16/11/1980,Orthodox,205,Loss,KO/TKO
6009,14/05/2016,Brazil,Antonio Rogerio Nogueira,2/06/1976,Southpaw,205,Win,KO/TKO
6043,14/05/2016,Brazil,Luan Chagas,17/06/1993,Orthodox,170,,
6043,14/05/2016,Brazil,Sergio Moraes,23/07/1982,Orthodox,170,,
6048,14/05/2016,Brazil,Zubaira Tukhugov,15/01/1991,Orthodox,145,Loss,DEC
6048,14/05/2016,Brazil,Renato Moicano,21/05/1989,Orthodox,145,Win,DEC
5984,16/04/2016,USA,Rashad Evans,25/09/1979,Orthodox,205,Loss,KO/TKO
5984,16/04/2016,USA,Glover Teixeira,28/10/1979,Orthodox,205,Win,KO/TKO
5986,16/04/2016,USA,Tecia Torres,16/08/1989,,115,Loss,DEC
5986,16/04/2016,USA,Rose Namajunas,29/06/1992,,115,Win,DEC
6097,16/04/2016,USA,Darrell Horcher,28/07/1987,Southpaw,160,Loss,KO/TKO
6097,16/04/2016,USA,Khabib Nurmagomedov,20/09/1988,Orthodox,155,Win,KO/TKO
5989,16/04/2016,USA,Hacran Dias,16/06/1984,Orthodox,145,Loss,DEC
5989,16/04/2016,USA,Cub Swanson,2/11/1983,Orthodox,145,Win,DEC
5987,16/04/2016,USA,Michael Chiesa,7/12/1987,Southpaw,155,Win,SUB
5987,16/04/2016,USA,Beneil Dariush,6/05/1989,Southpaw,155,Loss,SUB
5988,16/04/2016,USA,Raquel Pennington,5/09/1988,Orthodox,135,Win,DEC
5988,16/04/2016,USA,Bethe Correia,22/06/1983,Orthodox,135,Loss,DEC
6007,16/04/2016,USA,Santiago Ponzinibbio,26/09/1986,Orthodox,170,Win,KO/TKO
6007,16/04/2016,USA,Court McGee,12/12/1984,Orthodox,170,Loss,KO/TKO
6011,16/04/2016,USA,Islam Makhachev,27/10/1991,Orthodox,155,,
6011,16/04/2016,USA,Drew Dober,19/10/1988,Southpaw,155,,
6017,16/04/2016,USA,Manvel Gamburyan,8/05/1981,Orthodox,135,Loss,KO/TKO
6017,16/04/2016,USA,John Dodson,26/09/1984,Orthodox,135,Win,KO/TKO
6040,16/04/2016,USA,Michael Graves,8/01/1991,,170,Win,SUB
6040,16/04/2016,USA,Randy Brown,8/07/1990,Orthodox,170,Loss,SUB
6010,16/04/2016,USA,Cezar Ferreira,15/02/1985,Southpaw,185,Win,DEC
6010,16/04/2016,USA,Oluwale Bamgbose,4/08/1987,Switch,185,Loss,DEC
6039,16/04/2016,USA,Omari Akhmedov,12/10/1987,Orthodox,170,Loss,KO/TKO
6039,16/04/2016,USA,Elizeu Zaleski dos Santos,11/12/1986,Orthodox,170,Win,KO/TKO
5990,23/04/2016,USA,Ovince Saint Preux,8/04/1983,Southpaw,205,Loss,DEC
5990,23/04/2016,USA,Jon Jones,19/07/1987,Orthodox,205,Win,DEC
5991,23/04/2016,USA,Henry Cejudo,9/02/1987,Orthodox,125,Loss,KO/TKO
5991,23/04/2016,USA,Demetrious Johnson,13/08/1986,Orthodox,125,Win,KO/TKO
6012,23/04/2016,USA,Edson Barboza,21/01/1986,Orthodox,155,Win,DEC
6012,23/04/2016,USA,Anthony Pettis,27/01/1987,Orthodox,155,Loss,DEC
5997,23/04/2016,USA,Rafael Natal,25/12/1982,Orthodox,185,Loss,DEC
5997,23/04/2016,USA,Robert Whittaker,20/12/1990,Orthodox,185,Win,DEC
6005,23/04/2016,USA,Andre Fili,25/06/1990,Orthodox,145,Loss,KO/TKO
6005,23/04/2016,USA,Yair Rodriguez,6/10/1992,,145,Win,KO/TKO
6064,23/04/2016,USA,Chris Kelades,21/02/1981,Orthodox,125,Loss,DEC
6064,23/04/2016,USA,Sergio Pettis,18/08/1993,Orthodox,125,Win,DEC
6004,23/04/2016,USA,Juliana Lima,15/03/1982,Orthodox,115,Loss,DEC
6004,23/04/2016,USA,Carla Esparza,10/10/1987,,115,Win,DEC
6013,23/04/2016,USA,Dominique Steele,27/01/1988,Orthodox,170,Loss,DEC
6013,23/04/2016,USA,Danny Roberts,14/07/1987,Southpaw,170,Win,DEC
6006,23/04/2016,USA,James Vick,23/02/1987,Orthodox,155,Win,DEC
6006,23/04/2016,USA,Glaico Franca,28/02/1991,,155,Loss,DEC
6096,23/04/2016,USA,Cody East,29/06/1988,Orthodox,245,Loss,KO/TKO
6096,23/04/2016,USA,Walt Harris,10/06/1983,Southpaw,250,Win,KO/TKO
6003,23/04/2016,USA,Clint Hester,21/11/1986,Orthodox,205,Loss,SUB
6003,23/04/2016,USA,Marcos Rogerio de Lima,25/06/1985,Orthodox,205,Win,SUB
6014,23/04/2016,USA,Kevin Lee,4/09/1992,Orthodox,155,Win,DEC
6014,23/04/2016,USA,Efrain Escudero,15/01/1986,Orthodox,155,Loss,DEC
6020,8/05/2016,Netherlands,Andrei Arlovski,4/02/1979,Orthodox,240,Loss,KO/TKO
6020,8/05/2016,Netherlands,Alistair Overeem,17/05/1980,Orthodox,265,Win,KO/TKO
6021,8/05/2016,Netherlands,Stefan Struve,18/02/1988,Orthodox,265,Win,KO/TKO
6021,8/05/2016,Netherlands,Antonio Silva,14/09/1979,Orthodox,264,Loss,KO/TKO
6026,8/05/2016,Netherlands,Gunnar Nelson,28/07/1988,Switch,170,Win,SUB
6026,8/05/2016,Netherlands,Albert Tumenov,26/12/1991,Orthodox,170,Loss,SUB
6091,8/05/2016,Netherlands,Anna Elmose,6/10/1984,Orthodox,135,Loss,KO/TKO
6091,8/05/2016,Netherlands,Germaine de Randamie,24/04/1984,Orthodox,135,Win,KO/TKO
6092,8/05/2016,Netherlands,Francimar Barroso,28/02/1980,Orthodox,205,Loss,SUB
6092,8/05/2016,Netherlands,Nikita Krylov,7/03/1992,Orthodox,205,Win,SUB
6093,8/05/2016,Netherlands,Heather Jo Clark,19/09/1980,,115,Loss,DEC
6093,8/05/2016,Netherlands,Karolina Kowalkiewicz,15/10/1985,Orthodox,115,Win,DEC
6022,8/05/2016,Netherlands,Chris Wade,30/09/1987,Orthodox,155,Loss,DEC
6022,8/05/2016,Netherlands,Rustam Khabilov,4/11/1986,Orthodox,155,Win,DEC
6024,8/05/2016,Netherlands,Garreth McLellen,1/09/1982,Southpaw,185,Loss,KO/TKO
6024,8/05/2016,Netherlands,Magnus Cedenblad,10/04/1982,Orthodox,185,Win,KO/TKO
6045,8/05/2016,Netherlands,Josh Emmett,4/03/1985,Orthodox,155,Win,DEC
6045,8/05/2016,Netherlands,Jon Tuck,28/08/1984,Orthodox,155,Loss,DEC
6023,8/05/2016,Netherlands,Reza Madadi,20/06/1978,Orthodox,155,Win,KO/TKO
6023,8/05/2016,Netherlands,Yan Cabral,13/05/1983,Orthodox,155,Loss,KO/TKO
6065,8/05/2016,Netherlands,Neil Seery,30/08/1979,Orthodox,125,Loss,DEC
6065,8/05/2016,Netherlands,Kyoji Horiguchi,12/10/1990,Orthodox,125,Win,DEC
6025,8/05/2016,Netherlands,Dominic Waters,11/04/1989,Orthodox,170,Loss,DEC
6025,8/05/2016,Netherlands,Leon Edwards,25/08/1991,Southpaw,170,Win,DEC
6100,8/05/2016,Netherlands,Willie Gates,21/01/1987,Orthodox,125,Loss,SUB
6100,8/05/2016,Netherlands,Ulka Sasaki,7/10/1989,Southpaw,135,Win,SUB
6035,4/06/2016,USA,Michael Bisping,28/02/1979,Orthodox,185,Win,KO/TKO
6035,4/06/2016,USA,Luke Rockhold,17/10/1984,Southpaw,185,Loss,KO/TKO
6036,4/06/2016,USA,Urijah Faber,14/05/1979,Orthodox,135,Loss,DEC
6036,4/06/2016,USA,Dominick Cruz,9/03/1985,Orthodox,135,Win,DEC
6107,4/06/2016,USA,Ricardo Lamas,21/05/1982,Orthodox,145,Loss,DEC
6107,4/06/2016,USA,Max Holloway,4/12/1991,Orthodox,145,Win,DEC
6108,4/06/2016,USA,Hector Lombard,2/02/1978,Southpaw,185,Loss,KO/TKO
6108,4/06/2016,USA,Dan Henderson,24/08/1970,Orthodox,185,Win,KO/TKO
6047,4/06/2016,USA,Bobby Green,9/09/1986,Orthodox,155,Loss,KO/TKO
6047,4/06/2016,USA,Dustin Poirier,19/01/1989,Southpaw,155,Win,KO/TKO
6102,4/06/2016,USA,Clay Guida,8/12/1981,Orthodox,145,Loss,KO/TKO
6102,4/06/2016,USA,Brian Ortega,21/02/1991,Switch,145,Win,KO/TKO
6050,4/06/2016,USA,James Vick,23/02/1987,Orthodox,155,Loss,KO/TKO
6050,4/06/2016,USA,Beneil Dariush,6/05/1989,Southpaw,155,Win,KO/TKO
6103,4/06/2016,USA,Jessica Andrade,25/09/1991,Orthodox,115,Win,KO/TKO
6103,4/06/2016,USA,Jessica Penne,30/01/1983,,115,Loss,KO/TKO
6101,4/06/2016,USA,Alex Caceres,20/06/1988,Southpaw,145,Win,DEC
6101,4/06/2016,USA,Cole Miller,26/04/1984,Orthodox,145,Loss,DEC
6078,4/06/2016,USA,Tom Breese,26/09/1991,Southpaw,170,Loss,DEC
6078,4/06/2016,USA,Sean Strickland,27/02/1991,Orthodox,170,Win,DEC
6068,4/06/2016,USA,Henrique da Silva,1/09/1989,Orthodox,205,Win,KO/TKO
6068,4/06/2016,USA,Jonathan Wilson,17/07/1987,Southpaw,205,Loss,KO/TKO
6051,4/06/2016,USA,Elvis Mutapcic,19/07/1986,Orthodox,185,,
6051,4/06/2016,USA,Kevin Casey,15/06/1981,Southpaw,185,,
6069,4/06/2016,USA,Dong Hyun Kim,9/09/1988,Orthodox,155,Loss,KO/TKO
6069,4/06/2016,USA,Marco Polo Reyes,7/11/1984,,155,Win,KO/TKO
6037,18/06/2016,Canada,Stephen Thompson,11/02/1983,Orthodox,170,Win,DEC
6037,18/06/2016,Canada,Rory MacDonald,22/07/1989,Orthodox,170,Loss,DEC
6053,18/06/2016,Canada,Patrick Cote,29/02/1980,Orthodox,170,Loss,KO/TKO
6053,18/06/2016,Canada,Donald Cerrone,29/03/1983,Orthodox,170,Win,KO/TKO
6071,18/06/2016,Canada,Sean O'Connell,2/09/1983,Orthodox,205,Loss,DEC
6071,18/06/2016,Canada,Steve Bosse,29/07/1981,Orthodox,205,Win,DEC
6074,18/06/2016,Canada,Thibault Gouti,27/02/1987,Orthodox,155,Loss,SUB
6074,18/06/2016,Canada,Olivier Aubin-Mercier,23/02/1989,Southpaw,155,Win,SUB
6133,18/06/2016,Canada,Joanne Calderwood,23/12/1985,,125,Win,KO/TKO
6133,18/06/2016,Canada,Valerie Letourneau,29/04/1983,Orthodox,125,Loss,KO/TKO
6073,18/06/2016,Canada,Leandro Silva,11/11/1985,Orthodox,155,Loss,DEC
6073,18/06/2016,Canada,Jason Saggo,23/11/1985,Orthodox,155,Win,DEC
6077,18/06/2016,Canada,Ion Cutelaba,14/12/1993,Southpaw,205,Loss,SUB
6077,18/06/2016,Canada,Misha Cirkunov,27/02/1987,Orthodox,205,Win,SUB
6075,18/06/2016,Canada,Krzysztof Jotko,19/08/1989,Southpaw,185,Win,KO/TKO
6075,18/06/2016,Canada,Tamdan McCrory,5/11/1986,Switch,185,Loss,KO/TKO
6111,18/06/2016,Canada,Joe Soto,22/03/1987,Orthodox,135,Win,SUB
6111,18/06/2016,Canada,Chris Beal,6/08/1985,Orthodox,125,Loss,SUB
6072,18/06/2016,Canada,Sam Alvey,6/05/1986,Southpaw,185,Loss,DEC
6072,18/06/2016,Canada,Elias Theodorou,31/05/1988,,185,Win,DEC
6110,18/06/2016,Canada,Jocelyn Jones-Lybarger,4/10/1985,Orthodox,115,Loss,DEC
6110,18/06/2016,Canada,Randa Markos,10/08/1985,,115,Win,DEC
6076,18/06/2016,Canada,Jonathan Meunier,4/08/1987,Switch,170,Loss,SUB
6076,18/06/2016,Canada,Colby Covington,22/02/1988,Orthodox,170,Win,SUB
6146,18/06/2016,Canada,Geane Herrera,27/05/1990,Orthodox,125,Loss,DEC
6146,18/06/2016,Canada,Ali Bagautinov,10/06/1985,Orthodox,125,Win,DEC
6038,8/07/2016,USA,Claudia Gadelha,7/12/1988,Orthodox,115,Loss,DEC
6038,8/07/2016,USA,Joanna Jedrzejczyk,18/08/1987,Orthodox,115,Win,DEC
6200,8/07/2016,USA,Khalil Rountree,26/02/1990,,205,Loss,DEC
6200,8/07/2016,USA,Andrew Sanchez,8/04/1988,Orthodox,205,Win,DEC
6199,8/07/2016,USA,Amanda Cooper,22/10/1991,Switch,115,Loss,SUB
6199,8/07/2016,USA,Tatiana Suarez,19/12/1990,,115,Win,SUB
6170,8/07/2016,USA,Will Brooks,8/10/1986,Orthodox,155,Win,DEC
6170,8/07/2016,USA,Ross Pearson,26/09/1984,Orthodox,155,Loss,DEC
6121,8/07/2016,USA,Thiago Tavares,8/11/1984,Orthodox,145,Loss,KO/TKO
6121,8/07/2016,USA,Dooho Choi,10/04/1991,Orthodox,145,Win,KO/TKO
6116,8/07/2016,USA,Andrew Holbrook,6/02/1986,Southpaw,155,Loss,KO/TKO
6116,8/07/2016,USA,Joaquim Silva,5/02/1989,,155,Win,KO/TKO
6135,8/07/2016,USA,Fernando Bruno,24/02/1982,,145,Loss,DEC
6135,8/07/2016,USA,Gray Maynard,9/05/1979,Orthodox,145,Win,DEC
6147,8/07/2016,USA,Matheus Nicolau,6/01/1993,,125,Win,DEC
6147,8/07/2016,USA,John Moraga,20/03/1984,Orthodox,125,Loss,DEC
6198,8/07/2016,USA,Josh Stansbury,19/11/1984,,205,Win,DEC
6198,8/07/2016,USA,Cory Hendricks,10/05/1988,,205,Loss,DEC
6117,8/07/2016,USA,Anthony Smith,26/07/1988,,185,Loss,DEC
6117,8/07/2016,USA,Cezar Ferreira,15/02/1985,Southpaw,185,Win,DEC
6112,8/07/2016,USA,Kevin Lee,4/09/1992,Orthodox,155,Win,KO/TKO
6112,8/07/2016,USA,Jake Matthews,19/08/1994,Orthodox,155,Loss,KO/TKO
6118,8/07/2016,USA,Anton Zafir,10/05/1987,Orthodox,170,Loss,KO/TKO
6118,8/07/2016,USA,Li Jingliang,20/03/1988,Orthodox,170,Win,KO/TKO
6054,29/05/2016,USA,Cody Garbrandt,7/07/1991,Orthodox,135,Win,KO/TKO
6054,29/05/2016,USA,Thomas Almeida,31/07/1991,Southpaw,135,Loss,KO/TKO
6055,29/05/2016,USA,Jeremy Stephens,25/05/1986,Orthodox,145,Win,DEC
6055,29/05/2016,USA,Renan Barao,31/01/1987,Orthodox,145,Loss,DEC
6058,29/05/2016,USA,Rick Story,28/08/1984,Southpaw,170,Win,DEC
6058,29/05/2016,USA,Tarec Saffiedine,6/09/1986,Switch,170,Loss,DEC
6056,29/05/2016,USA,Vitor Miranda,10/03/1979,Orthodox,185,Loss,DEC
6056,29/05/2016,USA,Chris Camozzi,20/11/1986,Orthodox,185,Win,DEC
6063,29/05/2016,USA,Lorenz Larkin,3/09/1986,Orthodox,170,Win,DEC
6063,29/05/2016,USA,Jorge Masvidal,12/11/1984,Orthodox,170,Loss,DEC
6062,29/05/2016,USA,Paul Felder,25/04/1984,Orthodox,155,Win,DEC
6062,29/05/2016,USA,Joshua Burkman,10/04/1980,Orthodox,155,Loss,DEC
6067,29/05/2016,USA,Jessica Eye,27/07/1986,Orthodox,135,Loss,DEC
6067,29/05/2016,USA,Sara McMann,24/09/1980,Orthodox,135,Win,DEC
6057,29/05/2016,USA,Jordan Rinaldi,25/09/1987,Orthodox,155,Loss,DEC
6057,29/05/2016,USA,Abel Trujillo,18/09/1983,Orthodox,155,Win,DEC
6060,29/05/2016,USA,Alberto Uda,8/08/1984,Orthodox,185,Loss,KO/TKO
6060,29/05/2016,USA,Jake Collier,25/10/1988,Orthodox,185,Win,KO/TKO
6061,29/05/2016,USA,Shane Campbell,21/01/1987,Orthodox,155,Loss,SUB
6061,29/05/2016,USA,Erik Koch,4/10/1988,Southpaw,155,Win,SUB
6079,29/05/2016,USA,Bryan Caraway,4/08/1984,Orthodox,135,Win,DEC
6079,29/05/2016,USA,Aljamain Sterling,31/07/1989,Orthodox,135,Loss,DEC
6059,29/05/2016,USA,Adam Milstead,3/07/1987,Orthodox,240,Win,KO/TKO
6059,29/05/2016,USA,Chris de la Rocha,15/05/1979,Orthodox,250,Loss,KO/TKO
6095,9/07/2016,USA,Amanda Nunes,30/05/1988,Orthodox,135,Win,SUB
6095,9/07/2016,USA,Miesha Tate,18/08/1986,Orthodox,135,Loss,SUB
6160,9/07/2016,USA,Mark Hunt,23/03/1974,Orthodox,265,Loss,DEC
6160,9/07/2016,USA,Brock Lesnar,12/07/1977,Orthodox,265,Win,DEC
6202,9/07/2016,USA,Anderson Silva,14/04/1975,Southpaw,185,Loss,DEC
6202,9/07/2016,USA,Daniel Cormier,20/03/1979,Orthodox,205,Win,DEC
6081,9/07/2016,USA,Frankie Edgar,16/10/1981,Orthodox,145,Loss,DEC
6081,9/07/2016,USA,Jose Aldo,9/09/1986,Orthodox,145,Win,DEC
6082,9/07/2016,USA,Travis Browne,17/07/1982,Orthodox,255,Loss,KO/TKO
6082,9/07/2016,USA,Cain Velasquez,28/07/1982,Orthodox,240,Win,KO/TKO
6099,9/07/2016,USA,Julianna Pena,19/08/1989,,135,Win,DEC
6099,9/07/2016,USA,Cat Zingano,1/07/1982,Southpaw,135,Loss,DEC
6083,9/07/2016,USA,Kelvin Gastelum,24/10/1991,Southpaw,170,Win,DEC
6083,9/07/2016,USA,Johny Hendricks,12/09/1983,Southpaw,170,Loss,DEC
6134,9/07/2016,USA,Raphael Assuncao,19/07/1982,Orthodox,135,Loss,DEC
6134,9/07/2016,USA,TJ Dillashaw,7/02/1986,Orthodox,135,Win,DEC
6086,9/07/2016,USA,Enrique Marin,2/09/1986,,170,Loss,DEC
6086,9/07/2016,USA,Sage Northcutt,1/03/1996,Orthodox,155,Win,DEC
6085,9/07/2016,USA,Joe Lauzon,22/05/1984,Orthodox,155,Win,KO/TKO
6085,9/07/2016,USA,Diego Sanchez,31/12/1981,Southpaw,155,Loss,KO/TKO
6084,9/07/2016,USA,Thiago Santos,7/01/1984,Orthodox,185,Loss,KO/TKO
6084,9/07/2016,USA,Gegard Mousasi,1/08/1985,Orthodox,185,Win,KO/TKO
6087,9/07/2016,USA,Takanori Gomi,22/09/1978,Southpaw,155,Loss,KO/TKO
6087,9/07/2016,USA,Jim Miller,30/08/1983,Southpaw,155,Win,KO/TKO
6130,23/07/2016,USA,Valentina Shevchenko,7/03/1988,Southpaw,135,Win,DEC
6130,23/07/2016,USA,Holly Holm,17/10/1981,Southpaw,135,Loss,DEC
6128,23/07/2016,USA,Gilbert Melendez,12/04/1982,Orthodox,155,Loss,DEC
6128,23/07/2016,USA,Edson Barboza,21/01/1986,Orthodox,155,Win,DEC
6139,23/07/2016,USA,Bojan Mihajlovic,30/03/1980,Orthodox,235,Loss,KO/TKO
6139,23/07/2016,USA,Francis Ngannou,5/09/1986,Orthodox,250,Win,KO/TKO
6131,23/07/2016,USA,Kailin Curran,11/04/1991,Orthodox,115,Loss,SUB
6131,23/07/2016,USA,Felice Herrig,18/09/1984,,115,Win,SUB
6140,23/07/2016,USA,Eddie Wineland,26/06/1984,Orthodox,135,Win,KO/TKO
6140,23/07/2016,USA,Frankie Saenz,12/08/1980,Orthodox,135,Loss,KO/TKO
6141,23/07/2016,USA,Godofredo Pepey,2/07/1987,Orthodox,145,Loss,DEC
6141,23/07/2016,USA,Darren Elkins,16/05/1984,Orthodox,145,Win,DEC
6090,23/07/2016,USA,Alexander Yakovlev,18/07/1984,Southpaw,170,Loss,DEC
6090,23/07/2016,USA,Kamaru Usman,11/05/1987,,170,Win,DEC
6142,23/07/2016,USA,JC Cottrell,4/11/1989,Orthodox,155,Loss,DEC
6142,23/07/2016,USA,Michel Prazeres,25/07/1981,Orthodox,155,Win,DEC
6088,23/07/2016,USA,James Moontasri,10/04/1988,Switch,170,Loss,DEC
6088,23/07/2016,USA,Alex Oliveira,21/02/1988,Orthodox,170,Win,DEC
6151,23/07/2016,USA,Jason Knight,14/07/1992,Orthodox,145,Win,DEC
6151,23/07/2016,USA,Jim Alers,14/10/1986,Orthodox,145,Loss,DEC
6094,23/07/2016,USA,Dmitrii Smoliakov,5/08/1982,Switch,253,Loss,SUB
6094,23/07/2016,USA,Luis Henrique,21/08/1993,Orthodox,243,Win,SUB
6104,7/07/2016,USA,Eddie Alvarez,11/01/1984,Orthodox,155,Win,KO/TKO
6104,7/07/2016,USA,Rafael Dos Anjos,26/10/1984,Southpaw,155,Loss,KO/TKO
6119,7/07/2016,USA,Derrick Lewis,7/02/1985,Orthodox,260,Win,DEC
6119,7/07/2016,USA,Roy Nelson,20/06/1976,Orthodox,263,Loss,DEC
6122,7/07/2016,USA,Belal Muhammad,9/07/1988,Orthodox,170,Loss,DEC
6122,7/07/2016,USA,Alan Jouban,25/11/1981,Southpaw,170,Win,DEC
6114,7/07/2016,USA,Mitch Clarke,24/11/1985,Orthodox,155,Loss,SUB
6114,7/07/2016,USA,Joe Duffy,18/02/1988,Orthodox,155,Win,SUB
6124,7/07/2016,USA,Alberto Mina,2/05/1982,Orthodox,170,Win,KO/TKO
6124,7/07/2016,USA,Mike Pyle,18/09/1975,Orthodox,170,Loss,KO/TKO
6123,7/07/2016,USA,Mehdi Baghdad,13/04/1985,Orthodox,155,Loss,DEC
6123,7/07/2016,USA,John Makdessi,3/05/1985,Orthodox,155,Win,DEC
6120,7/07/2016,USA,Dileno Lopes,26/09/1984,,135,Loss,DEC
6120,7/07/2016,USA,Anthony Birchak,16/05/1986,Orthodox,135,Win,DEC
6138,7/07/2016,USA,Pedro Munhoz,7/09/1986,Orthodox,135,Win,SUB
6138,7/07/2016,USA,Russell Doane,13/08/1986,Orthodox,135,Loss,SUB
6165,7/07/2016,USA,Jerrod Sanders,1/10/1979,Orthodox,135,Loss,SUB
6165,7/07/2016,USA,Felipe Arantes,9/02/1988,Orthodox,135,Win,SUB
6126,7/07/2016,USA,Lukasz Sajewski,27/11/1990,Orthodox,155,Loss,SUB
6126,7/07/2016,USA,Gilbert Burns,20/07/1986,Orthodox,155,Win,SUB
6127,7/07/2016,USA,Reginaldo Vieira,26/11/1982,,135,Loss,SUB
6127,7/07/2016,USA,Marco Beltran,18/05/1986,Orthodox,135,Win,SUB
6125,7/07/2016,USA,Alvaro Herrera,14/05/1990,,170,Loss,SUB
6125,7/07/2016,USA,Vicente Luque,27/11/1991,,170,Win,SUB
6144,13/07/2016,USA,John Lineker,12/06/1990,Orthodox,135,Win,KO/TKO
6144,13/07/2016,USA,Michael McDonald,15/01/1991,Orthodox,135,Loss,KO/TKO
6132,13/07/2016,USA,Lando Vannata,14/03/1992,Orthodox,155,Loss,SUB
6132,13/07/2016,USA,Tony Ferguson,12/02/1984,Orthodox,155,Win,SUB
6105,13/07/2016,USA,Josh Samman,14/03/1988,Orthodox,185,Loss,KO/TKO
6105,13/07/2016,USA,Tim Boetsch,28/01/1981,Orthodox,205,Win,KO/TKO
6166,13/07/2016,USA,Daniel Omielanczuk,31/08/1982,Southpaw,247,Win,DEC
6166,13/07/2016,USA,Aleksei Oleinik,20/06/1977,Orthodox,240,Loss,DEC
6109,13/07/2016,USA,Keita Nakamura,22/05/1984,Southpaw,170,Win,SUB
6109,13/07/2016,USA,Kyle Noke,18/03/1980,Southpaw,170,Loss,SUB
6167,13/07/2016,USA,Ben Nguyen,3/08/1988,Switch,125,Loss,KO/TKO
6167,13/07/2016,USA,Louis Smolka,16/07/1991,Orthodox,125,Win,KO/TKO
6194,13/07/2016,USA,Katlyn Chookagian,28/12/1988,Orthodox,135,Win,DEC
6194,13/07/2016,USA,Lauren Murphy,27/07/1983,Orthodox,135,Loss,DEC
6185,13/07/2016,USA,Sam Alvey,6/05/1986,Southpaw,185,Win,SUB
6185,13/07/2016,USA,Eric Spicely,29/09/1986,Orthodox,185,Loss,SUB
